attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count,novelty_score,avg_text_similarity,novelty_group_size,novelty_group_key,authority_level,authority_weight,authority_reason
MERGED_87e6b9462cb821,2020,2020-08-21,2014-2020_pre_wanghong_platformization,大润发台湾风味卤肉大包,Shanghai,Shanghai,Yangtze River Delta,retail_media,China Daily,https://cn.chinadaily.com.cn/a/202008/21/WS5f3f451ba310a859d09df17e.html,retail_product_extension,2020 大润发 上海 台湾风味 卤肉大包 台湾卤肉饭 味道 包子 研发 试吃 打分 味觉记忆,high,Non-restaurant retail commodification of Taiwan lu rou fan flavor before 2021.,,,,,,,,,https://cn.chinadaily.com.cn/a/202008/21/WS5f3f451ba310a859d09df17e.html,57a5e87650f0c74b,H40_025,1,1.0000,0.0000,1,大润发台湾风味卤肉大包,secondary,0.7000,default secondary classification
MERGED_58df2e11ff076c,2020,2020-08-21,2014-2020_pre_wanghong_platformization,大润发台湾风味卤肉大包 launch,Shanghai,Shanghai,Yangtze River Delta,retail_media,China Daily,https://cn.chinadaily.com.cn/a/202008/21/WS5f3f451ba310a859d09df17e.html,online_offline_product_launch,2020 RT Mart Taiwan flavor lu rou big bun launched online and offline on August 1 and sold strongly,high,Distinct launch row from product extension row,RTMART_2020_LAUNCH,probable,Yangtze River Delta,China Daily reports the Taiwan flavor lu rou big bun launched online and offline on August 1,卤肉大包;卤肉饭,台湾风味,retail_platform,Mainland retail with Taiwan R&D,https://cn.chinadaily.com.cn/a/202008/21/WS5f3f451ba310a859d09df17e.html,82297bdabd9eec80,MACRO_N_066,1,1.0000,0.0000,1,大润发台湾风味卤肉大包 launch,secondary,0.7000,default secondary classification
MERGED_737af51166e7c9,2020,2020-08-21,2014-2020_pre_wanghong_platformization,大润发台湾风味卤肉大包 platform delivery,Shanghai,Shanghai,Yangtze River Delta,retail_media,China Daily,https://cn.chinadaily.com.cn/a/202008/21/WS5f3f451ba310a859d09df17e.html,platform_delivery_channels,2020 RT Mart Taiwan flavor lu rou bun was available through RT Mart app Taobao TaoXianda Eleme and Tmall supermarket,high,Platform delivery row,RTMART_2020_PLATFORM_DELIVERY,probable,Yangtze River Delta,China Daily reports sales through RT Mart app Taobao TaoXianda Eleme and Tmall supermarket,卤肉大包;卤肉饭,台湾风味,retail_platform,Mainland retail with Taiwan R&D,https://cn.chinadaily.com.cn/a/202008/21/WS5f3f451ba310a859d09df17e.html,bab135aa30368de3,MACRO_N_069,1,1.0000,0.0000,1,大润发台湾风味卤肉大包 platform delivery,secondary,0.7000,default secondary classification
MERGED_c8139dcca15a30,2020,2020-08-21,2014-2020_pre_wanghong_platformization,大润发台湾风味卤肉大包 regional rollout,Shanghai Jiangsu Zhejiang Anhui,,Yangtze River Delta,retail_media,China Daily,https://cn.chinadaily.com.cn/a/202008/21/WS5f3f451ba310a859d09df17e.html,regional_retail_distribution,2020 RT Mart sold Taiwan flavor lu rou bun in Shanghai Jiangsu Zhejiang and Anhui stores,high,Regional distribution row,RTMART_2020_REGIONAL_ROLLOUT,probable,Yangtze River Delta,China Daily reports the product was sold in Shanghai Jiangsu Zhejiang and Anhui stores,卤肉大包;卤肉饭,台湾风味,retail_platform,Mainland retail with Taiwan R&D,https://cn.chinadaily.com.cn/a/202008/21/WS5f3f451ba310a859d09df17e.html,46ffabff1cb7bfa0,MACRO_N_067,1,1.0000,0.0000,1,大润发台湾风味卤肉大包 regional rollout,secondary,0.7000,default secondary classification
MERGED_b15aa8cb40437f,2020,2020-08-21,2014-2020_pre_wanghong_platformization,大润发台湾风味卤肉大包 standardized production,Shanghai,Shanghai,Yangtze River Delta,retail_media,China Daily,https://cn.chinadaily.com.cn/a/202008/21/WS5f3f451ba310a859d09df17e.html,standardized_food_production,2020 RT Mart translated Taiwan lu rou flavor into standardized factory and cold chain retail production,high,Industrialization row,RTMART_2020_STANDARDIZATION,probable,Yangtze River Delta,China Daily describes selecting a factory and standardizing formula process equipment and cold chain delivery,卤肉大包;卤肉饭,台湾风味,retail_platform,Mainland retail with Taiwan R&D,https://cn.chinadaily.com.cn/a/202008/21/WS5f3f451ba310a859d09df17e.html,c04529bbb2d86c8f,MACRO_N_070,1,1.0000,0.0000,1,大润发台湾风味卤肉大包 standardized production,secondary,0.7000,default secondary classification
MERGED_530df2eeb07631,1987,1987-10-20,1946-1987_taiwan_side_formation,China Travel Service Taiwan compatriot reception,Multiple mainland cities,,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/10/20/4/,mobility_infrastructure,1987 China Travel Service 320 branches 169 tourism hotels Taiwan compatriots mainland travel reception,high,Institutional-scale mainland reception infrastructure for Taiwan visitors; not dish evidence.,CN_RMRB_19871020_CTS_TAIBAO,probable,Mainland China,People's Daily reports China Travel Service had 320 branches and 169 tourist hotels while discussing Taiwan compatriot travel.,,台胞;旅游饭店,,,https://cn.govopendata.com/renminribao/1987/10/20/4/,acfdb51b1c826d36,CN_1987_004,1,1.0000,0.0000,1,China Travel Service Taiwan compatriot reception,primary,1.0000,dated archive/newspaper/registry-like source
MERGED_af481a79212eeb,1987,1987-10-20,1946-1987_taiwan_side_formation,China Travel Service hotel and food-service network,Multiple mainland cities,,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/10/20/4/,taiwan_compatriot_travel_food_lodging_capacity,1987 China Travel Service 320 branches 169 hotels 50 car companies food lodging travel shopping services for Taiwan compatriots,high,Capacity row distinct from the earlier CTS reception record; captures nationwide food/lodging service infrastructure.,CN_RMRB_19871020_CTS_SERVICE_CAPACITY,probable,Mainland China,People's Daily quotes CTS as having 320 branches 169 tourist hotels and enough capacity to provide Taiwan compatriots with eating lodging travel touring and shopping services.,,台胞;吃住行游购;旅游饭店,,,https://cn.govopendata.com/renminribao/1987/10/20/4/,722bd00c3781142d,CN_1987_013,1,1.0000,0.0000,1,China Travel Service hotel and food-service network,primary,1.0000,dated archive/newspaper/registry-like source
MERGED_906683bfeb9197,1987,1987-10-20,1946-1987_taiwan_side_formation,Hong Kong CTS Taiwan compatriot transit service,Hong Kong / Mainland transit,,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/10/20/4/,taiwan_compatriot_hotel_room_booking_transit,1987 Hong Kong China Travel Service Taiwan compatriots transit documents airplane train ship tickets hotel room booking mainland travel,medium,Transit-gateway record; useful because Hong Kong mediated mainland hotel-room booking for Taiwan visitors before direct links.,CN_RMRB_19871020_HK_CTS_HOTEL_BOOKING,probable,Mainland China,People's Daily says Hong Kong CTS could help Taiwan compatriots with travel documents and book plane train ship tickets and hotel rooms for mainland trips.,,台胞;饭店房间;香港中旅,,,https://cn.govopendata.com/renminribao/1987/10/20/4/,e69dae9df3ddd8b0,CN_1987_014,1,1.0000,0.0000,1,Hong Kong CTS Taiwan compatriot transit service,primary,1.0000,dated archive/newspaper/registry-like source
MERGED_ad9421caeba48a,1987,1987-11-12,1946-1987_taiwan_side_formation,Beijing CTS Taiwan compatriot reception department,Beijing,Beijing,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/11/12/4/,taiwan_compatriot_travel_food_lodging_service,1987 Beijing China Travel Service Taiwan compatriot reception department airport rail luggage hotel booking shopping medical tourism,high,Institutional food/lodging gateway record; not cuisine-specific but part of mainland-side reception platform for Taiwan visitors.,CN_RMRB_19871112_BEIJING_CTS_DEPT,probable,Mainland China,People's Daily says Beijing CTS established a Taiwan compatriot reception department to handle transport luggage hotel reservations shopping medical services and tourism.,,台胞接待部;客房预定;购物,,,https://cn.govopendata.com/renminribao/1987/11/12/4/,5ea7e7cca636d2c9,CN_1987_009,1,1.0000,0.0000,1,Beijing CTS Taiwan compatriot reception department,primary,1.0000,dated archive/newspaper/registry-like source
MERGED_01e0bca471dc24,1987,1987-11-12,1946-1987_taiwan_side_formation,Beijing Taiwan compatriot reception center,Beijing,Beijing,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/11/12/4/,mobility_infrastructure,1987 Beijing Hadmen Hotel Taiwan compatriot reception center dining hall 800 people dance hall coffee hall service Taiwan compatriots,high,Not Taiwan cuisine; useful for tracing mainland platform/institutional reception of Taiwan-labeled mobility before commercial food signs.,CN_RMRB_19871112_BEIJING_RECEPTION,probable,Mainland China,People's Daily says Hadmen Hotel would serve as Beijing's Taiwan compatriot reception center with dining and travel services.,,台胞;饭店;餐厅,,,https://cn.govopendata.com/renminribao/1987/11/12/4/,801e297d25097657,CN_1987_002,1,1.0000,0.0000,1,Beijing Taiwan compatriot reception center,primary,1.0000,dated archive/newspaper/registry-like source
MERGED_6945edd9a001dc,1987,1987-11-12,1946-1987_taiwan_side_formation,Beijing designated Taiwan compatriot hotels,Beijing,Beijing,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/11/12/4/,taiwan_compatriot_hotel_priority_list,1987 Beijing Hotel Huadu Hotel Overseas Chinese Hotel Oriental Hotel Beiwei Hotel Xuanwumen Hotel Feixia Hotel prioritized Taiwan compatriots,high,Same People's Daily article as an existing reception-center row but a distinct brand/category and attestation type focused on the named hotel list.,CN_RMRB_19871112_BEIJING_HOTEL_LIST,probable,Mainland China,People's Daily says Beijing Hotel Huadu Hotel Overseas Chinese Hotel Oriental Hotel Beiwei Hotel Xuanwumen Hotel and Feixia Hotel would prioritize Taiwan compatriots.,,台胞;饭店优先接待,,,https://cn.govopendata.com/renminribao/1987/11/12/4/,d665007028b6ba52,CN_1987_007,1,1.0000,0.0000,1,Beijing designated Taiwan compatriot hotels,primary,1.0000,dated archive/newspaper/registry-like source
MERGED_42b7a23c0e57d2,1987,1987-11-12,1946-1987_taiwan_side_formation,Hadmen Hotel dining hall,Beijing,Beijing,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/11/12/4/,taiwan_compatriot_dining_capacity,1987 Hadmen Hotel Taiwan compatriot reception center dining hall 800 diners restaurant coffee hall food lodging services,high,Distinct from the general reception-center row because it captures explicit dining-hall capacity and food-service infrastructure.,CN_RMRB_19871112_HADMEN_DINING,probable,Mainland China,People's Daily says Hadmen Hotel had a dining hall for 800 people plus coffee hall and would provide food and lodging services to Taiwan compatriots.,,台胞接待;餐厅;食宿,,,https://cn.govopendata.com/renminribao/1987/11/12/4/,2b021bd838024928,CN_1987_008,1,1.0000,0.0000,1,Hadmen Hotel dining hall,primary,1.0000,dated archive/newspaper/registry-like source
MERGED_a68bca3af42e4d,1987,1987-11-03,1946-1987_taiwan_side_formation,National Tourism Bureau Taiwan compatriot hotel designation,Multiple mainland cities,,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/11/3/4/,taiwan_compatriot_designated_hotel_policy,1987 National Tourism Bureau designated hotels by grade in key cities for Taiwan compatriot lodging reception,high,Policy-level record for designated hotel infrastructure; complements but does not duplicate the existing general travel reception row.,CN_RMRB_19871103_DESIGNATED_HOTELS,probable,Mainland China,People's Daily says tourism departments would designate several hotels of different grades in key cities to receive Taiwan compatriots.,,台胞;指定饭店;住宿,,,https://cn.govopendata.com/renminribao/1987/11/3/4/,7896bf827d97e6dc,CN_1987_010,1,1.0000,0.0000,1,National Tourism Bureau Taiwan compatriot hotel designation,primary,1.0000,dated archive/newspaper/registry-like source
MERGED_a7ca233cb3379a,1987,1987-11-03,1946-1987_taiwan_side_formation,Taiwan compatriot lodging pricing policy,Multiple mainland cities,,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/11/3/4/,taiwan_compatriot_hotel_pricing_policy,1987 Taiwan compatriots lodging in tourist hotels charged like Hong Kong Macau overseas Chinese actual sales price foreign exchange certificates,medium,Useful for coding Taiwan visitors as a specific consumer category in mainland tourism/hotel infrastructure.,CN_RMRB_19871103_HOTEL_PRICING,probable,Mainland China,People's Daily says Taiwan compatriots staying in tourist hotels would be charged the actual sales price like Hong Kong Macau and overseas Chinese visitors.,,台胞消费;涉外饭店;外汇券,,,https://cn.govopendata.com/renminribao/1987/11/3/4/,570ec1db85943d06,CN_1987_011,1,1.0000,0.0000,1,Taiwan compatriot lodging pricing policy,primary,1.0000,dated archive/newspaper/registry-like source
MERGED_70bb1b21ba6d97,1987,1987-11-03,1946-1987_taiwan_side_formation,Taiwan compatriot travel reception,Multiple mainland cities,,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/11/3/4/,mobility_infrastructure,1987 National Tourism Administration arranged travel agencies and designated hotels for Taiwan compatriots visiting mainland China,high,Not food-specific; records the mainland-side infrastructure that precedes later Taiwan-food commercial circulation.,CN_RMRB_19871103_TAIBAO_HOTELS,probable,Mainland China,People's Daily reports that tourism departments designated hotels at different levels for Taiwan compatriots visiting mainland China.,,台湾同胞;台胞接待,,,https://cn.govopendata.com/renminribao/1987/11/3/4/,e3fc1df81fb82a92,CN_1987_001,1,1.0000,0.0000,1,Taiwan compatriot travel reception,primary,1.0000,dated archive/newspaper/registry-like source
MERGED_0adb40361a1116,1987,1987-11-03,1946-1987_taiwan_side_formation,Voice of the Strait family-visit and tourism program,Fuzhou,Fujian,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/11/3/4/,taiwan_compatriot_food_lodging_information_program,1987 Voice of the Strait radio family visit tourism program introduced mainland transport postal food lodging service facilities to Taiwan compatriots,medium,Information-infrastructure row; relevant because it explicitly packages food and lodging services for Taiwan compatriot mobility.,CN_RMRB_19871103_HAIXIA_VOICE_FOOD_LODGING,probable,Mainland China,People's Daily says Voice of the Strait began a family-visit and tourism program introducing mainland policies attractions transport postal food and lodging service facilities to Taiwan compatriots.,,台胞;食宿服务设施;旅游节目,,,https://cn.govopendata.com/renminribao/1987/11/3/4/,c12ae70b42b625e5,CN_1987_012,1,1.0000,0.0000,1,Voice of the Strait family-visit and tourism program,primary,1.0000,dated archive/newspaper/registry-like source
