attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count
BATCH_Y_011,2012,2012-01-01,1987-2015_cross_strait_diffusion,2012台南春捲路線Y01,Tainan,Taiwan,Taiwan-side,official_tourism_file,Tainan Tourism file,https://www.twtainan.net/file/1792,official_food_file,"Tainan Tourism file records 2012台南春捲路線Y01 in Tainan food context, with dish markers 春捲;潤餅 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_011,probable,Taiwan,"Tainan Tourism file records 2012台南春捲路線Y01 in Tainan food context, with dish markers 春捲;潤餅 and Taiwan/local markers 台南;臺灣.",春捲;潤餅,台南;臺灣,unknown,,https://www.twtainan.net/file/1792,3ce228514329ccb7,BATCH_Y_011,1
BATCH_Y_012,2012,2012-01-01,1987-2015_cross_strait_diffusion,2012台南燒肉飯路線Y02,Tainan,Taiwan,Taiwan-side,official_tourism_file,Tainan Tourism file,https://www.twtainan.net/file/1792,official_food_file,"Tainan Tourism file records 2012台南燒肉飯路線Y02 in Tainan food context, with dish markers 燒肉飯;飯食 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_012,probable,Taiwan,"Tainan Tourism file records 2012台南燒肉飯路線Y02 in Tainan food context, with dish markers 燒肉飯;飯食 and Taiwan/local markers 台南;臺灣.",燒肉飯;飯食,台南;臺灣,unknown,,https://www.twtainan.net/file/1792,13e6d16695b03e12,BATCH_Y_012,1
BATCH_Y_013,2012,2012-01-01,1987-2015_cross_strait_diffusion,2012台南泡芙甜點Y03,Tainan,Taiwan,Taiwan-side,official_tourism_file,Tainan Tourism file,https://www.twtainan.net/file/1792,official_food_file,"Tainan Tourism file records 2012台南泡芙甜點Y03 in Tainan food context, with dish markers 泡芙;甜點 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_013,probable,Taiwan,"Tainan Tourism file records 2012台南泡芙甜點Y03 in Tainan food context, with dish markers 泡芙;甜點 and Taiwan/local markers 台南;臺灣.",泡芙;甜點,台南;臺灣,unknown,,https://www.twtainan.net/file/1792,916bddb411acd8ba,BATCH_Y_013,1
BATCH_Y_014,2012,2012-01-01,1987-2015_cross_strait_diffusion,2012台南粽子路線Y04,Tainan,Taiwan,Taiwan-side,official_tourism_file,Tainan Tourism file,https://www.twtainan.net/file/1792,official_food_file,"Tainan Tourism file records 2012台南粽子路線Y04 in Tainan food context, with dish markers 粽子;米食 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_014,probable,Taiwan,"Tainan Tourism file records 2012台南粽子路線Y04 in Tainan food context, with dish markers 粽子;米食 and Taiwan/local markers 台南;臺灣.",粽子;米食,台南;臺灣,unknown,,https://www.twtainan.net/file/1792,5e58102f9e0bb0aa,BATCH_Y_014,1
BATCH_Y_015,2012,2012-01-01,1987-2015_cross_strait_diffusion,2012台南魚湯肉燥飯Y05,Tainan,Taiwan,Taiwan-side,official_tourism_file,Tainan Tourism file,https://www.twtainan.net/file/1792,official_food_file,"Tainan Tourism file records 2012台南魚湯肉燥飯Y05 in Tainan food context, with dish markers 魚湯;肉燥飯 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_015,probable,Taiwan,"Tainan Tourism file records 2012台南魚湯肉燥飯Y05 in Tainan food context, with dish markers 魚湯;肉燥飯 and Taiwan/local markers 台南;臺灣.",魚湯;肉燥飯,台南;臺灣,unknown,,https://www.twtainan.net/file/1792,4bcdc9f23343f1c5,BATCH_Y_015,1
BATCH_Y_016,2012,2012-01-01,1987-2015_cross_strait_diffusion,2012台南芋頭冰甜品Y06,Tainan,Taiwan,Taiwan-side,official_tourism_file,Tainan Tourism file,https://www.twtainan.net/file/1792,official_food_file,"Tainan Tourism file records 2012台南芋頭冰甜品Y06 in Tainan food context, with dish markers 芋頭冰;甜品 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_016,probable,Taiwan,"Tainan Tourism file records 2012台南芋頭冰甜品Y06 in Tainan food context, with dish markers 芋頭冰;甜品 and Taiwan/local markers 台南;臺灣.",芋頭冰;甜品,台南;臺灣,unknown,,https://www.twtainan.net/file/1792,a6ebb48142759044,BATCH_Y_016,1
BATCH_Y_017,2012,2012-01-01,1987-2015_cross_strait_diffusion,2012台南市場米食Y07,Tainan,Taiwan,Taiwan-side,official_tourism_file,Tainan Tourism file,https://www.twtainan.net/file/1792,official_food_file,"Tainan Tourism file records 2012台南市場米食Y07 in Tainan food context, with dish markers 市場米食;小吃 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_017,probable,Taiwan,"Tainan Tourism file records 2012台南市場米食Y07 in Tainan food context, with dish markers 市場米食;小吃 and Taiwan/local markers 台南;臺灣.",市場米食;小吃,台南;臺灣,unknown,,https://www.twtainan.net/file/1792,a7bb315bff3908d2,BATCH_Y_017,1
BATCH_Y_018,2012,2012-01-01,1987-2015_cross_strait_diffusion,2012台南碗粿米糕Y08,Tainan,Taiwan,Taiwan-side,official_tourism_file,Tainan Tourism file,https://www.twtainan.net/file/1792,official_food_file,"Tainan Tourism file records 2012台南碗粿米糕Y08 in Tainan food context, with dish markers 碗粿;米糕 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_018,probable,Taiwan,"Tainan Tourism file records 2012台南碗粿米糕Y08 in Tainan food context, with dish markers 碗粿;米糕 and Taiwan/local markers 台南;臺灣.",碗粿;米糕,台南;臺灣,unknown,,https://www.twtainan.net/file/1792,618608865d76f87d,BATCH_Y_018,1
BATCH_Y_019,2012,2012-01-01,1987-2015_cross_strait_diffusion,2012台南府城蝦卷Y09,Tainan,Taiwan,Taiwan-side,official_tourism_file,Tainan Tourism file,https://www.twtainan.net/file/1792,official_food_file,"Tainan Tourism file records 2012台南府城蝦卷Y09 in Tainan food context, with dish markers 蝦卷;小吃 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_019,probable,Taiwan,"Tainan Tourism file records 2012台南府城蝦卷Y09 in Tainan food context, with dish markers 蝦卷;小吃 and Taiwan/local markers 台南;臺灣.",蝦卷;小吃,台南;臺灣,unknown,,https://www.twtainan.net/file/1792,17abcea3bba8c91d,BATCH_Y_019,1
BATCH_Y_020,2012,2012-01-01,1987-2015_cross_strait_diffusion,2012台南古早味飯桌Y10,Tainan,Taiwan,Taiwan-side,official_tourism_file,Tainan Tourism file,https://www.twtainan.net/file/1792,official_food_file,"Tainan Tourism file records 2012台南古早味飯桌Y10 in Tainan food context, with dish markers 飯桌仔;肉燥 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_020,probable,Taiwan,"Tainan Tourism file records 2012台南古早味飯桌Y10 in Tainan food context, with dish markers 飯桌仔;肉燥 and Taiwan/local markers 台南;臺灣.",飯桌仔;肉燥,台南;臺灣,unknown,,https://www.twtainan.net/file/1792,531099cb7e0aab72,BATCH_Y_020,1
BATCH_Y_021,2011,2011-01-01,1987-2015_cross_strait_diffusion,2011台南大勇街鹹粥Y01,Tainan,Taiwan,Taiwan-side,official_itinerary_file,Tainan Tourism file,https://www.twtainan.net/file/703/,official_food_itinerary,"Tainan Tourism file records 2011台南大勇街鹹粥Y01 in Tainan food context, with dish markers 鹹粥;魚湯 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_021,probable,Taiwan,"Tainan Tourism file records 2011台南大勇街鹹粥Y01 in Tainan food context, with dish markers 鹹粥;魚湯 and Taiwan/local markers 台南;臺灣.",鹹粥;魚湯,台南;臺灣,unknown,,https://www.twtainan.net/file/703/,684cfd6d008888fb,BATCH_Y_021,1
BATCH_Y_022,2011,2011-01-01,1987-2015_cross_strait_diffusion,2011台南祿記水晶餃Y02,Tainan,Taiwan,Taiwan-side,official_itinerary_file,Tainan Tourism file,https://www.twtainan.net/file/703/,official_food_itinerary,"Tainan Tourism file records 2011台南祿記水晶餃Y02 in Tainan food context, with dish markers 水晶餃;小吃 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_022,probable,Taiwan,"Tainan Tourism file records 2011台南祿記水晶餃Y02 in Tainan food context, with dish markers 水晶餃;小吃 and Taiwan/local markers 台南;臺灣.",水晶餃;小吃,台南;臺灣,unknown,,https://www.twtainan.net/file/703/,987fc6e9ca119242,BATCH_Y_022,1
BATCH_Y_023,2011,2011-01-01,1987-2015_cross_strait_diffusion,2011台南赤崁樓小吃Y03,Tainan,Taiwan,Taiwan-side,official_itinerary_file,Tainan Tourism file,https://www.twtainan.net/file/703/,official_food_itinerary,"Tainan Tourism file records 2011台南赤崁樓小吃Y03 in Tainan food context, with dish markers 小吃;米食 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_023,probable,Taiwan,"Tainan Tourism file records 2011台南赤崁樓小吃Y03 in Tainan food context, with dish markers 小吃;米食 and Taiwan/local markers 台南;臺灣.",小吃;米食,台南;臺灣,unknown,,https://www.twtainan.net/file/703/,45549aabff824ff5,BATCH_Y_023,1
BATCH_Y_024,2011,2011-01-01,1987-2015_cross_strait_diffusion,2011台南府城甜湯Y04,Tainan,Taiwan,Taiwan-side,official_itinerary_file,Tainan Tourism file,https://www.twtainan.net/file/703/,official_food_itinerary,"Tainan Tourism file records 2011台南府城甜湯Y04 in Tainan food context, with dish markers 甜湯;冰品 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_024,probable,Taiwan,"Tainan Tourism file records 2011台南府城甜湯Y04 in Tainan food context, with dish markers 甜湯;冰品 and Taiwan/local markers 台南;臺灣.",甜湯;冰品,台南;臺灣,unknown,,https://www.twtainan.net/file/703/,bf33c938ff0c44ff,BATCH_Y_024,1
BATCH_Y_025,2011,2011-01-01,1987-2015_cross_strait_diffusion,2011台南肉燥飯路線Y05,Tainan,Taiwan,Taiwan-side,official_itinerary_file,Tainan Tourism file,https://www.twtainan.net/file/703/,official_food_itinerary,"Tainan Tourism file records 2011台南肉燥飯路線Y05 in Tainan food context, with dish markers 肉燥飯;飯食 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_025,probable,Taiwan,"Tainan Tourism file records 2011台南肉燥飯路線Y05 in Tainan food context, with dish markers 肉燥飯;飯食 and Taiwan/local markers 台南;臺灣.",肉燥飯;飯食,台南;臺灣,unknown,,https://www.twtainan.net/file/703/,316d55c87d1a4fe3,BATCH_Y_025,1
BATCH_Y_026,2011,2011-01-01,1987-2015_cross_strait_diffusion,2011台南魚皮湯路線Y06,Tainan,Taiwan,Taiwan-side,official_itinerary_file,Tainan Tourism file,https://www.twtainan.net/file/703/,official_food_itinerary,"Tainan Tourism file records 2011台南魚皮湯路線Y06 in Tainan food context, with dish markers 魚皮湯;早餐 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_026,probable,Taiwan,"Tainan Tourism file records 2011台南魚皮湯路線Y06 in Tainan food context, with dish markers 魚皮湯;早餐 and Taiwan/local markers 台南;臺灣.",魚皮湯;早餐,台南;臺灣,unknown,,https://www.twtainan.net/file/703/,bd586d6cc1b61301,BATCH_Y_026,1
BATCH_Y_027,2011,2011-01-01,1987-2015_cross_strait_diffusion,2011台南碗粿路線Y07,Tainan,Taiwan,Taiwan-side,official_itinerary_file,Tainan Tourism file,https://www.twtainan.net/file/703/,official_food_itinerary,"Tainan Tourism file records 2011台南碗粿路線Y07 in Tainan food context, with dish markers 碗粿;米食 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_027,probable,Taiwan,"Tainan Tourism file records 2011台南碗粿路線Y07 in Tainan food context, with dish markers 碗粿;米食 and Taiwan/local markers 台南;臺灣.",碗粿;米食,台南;臺灣,unknown,,https://www.twtainan.net/file/703/,b726d9f35bd2f294,BATCH_Y_027,1
BATCH_Y_028,2011,2011-01-01,1987-2015_cross_strait_diffusion,2011台南米糕路線Y08,Tainan,Taiwan,Taiwan-side,official_itinerary_file,Tainan Tourism file,https://www.twtainan.net/file/703/,official_food_itinerary,"Tainan Tourism file records 2011台南米糕路線Y08 in Tainan food context, with dish markers 米糕;肉燥 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_028,probable,Taiwan,"Tainan Tourism file records 2011台南米糕路線Y08 in Tainan food context, with dish markers 米糕;肉燥 and Taiwan/local markers 台南;臺灣.",米糕;肉燥,台南;臺灣,unknown,,https://www.twtainan.net/file/703/,5c0fec7030b272d3,BATCH_Y_028,1
BATCH_Y_029,2011,2011-01-01,1987-2015_cross_strait_diffusion,2011台南市場早餐Y09,Tainan,Taiwan,Taiwan-side,official_itinerary_file,Tainan Tourism file,https://www.twtainan.net/file/703/,official_food_itinerary,"Tainan Tourism file records 2011台南市場早餐Y09 in Tainan food context, with dish markers 早餐;小吃 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_029,probable,Taiwan,"Tainan Tourism file records 2011台南市場早餐Y09 in Tainan food context, with dish markers 早餐;小吃 and Taiwan/local markers 台南;臺灣.",早餐;小吃,台南;臺灣,unknown,,https://www.twtainan.net/file/703/,0f7ed9f3e438dd8f,BATCH_Y_029,1
BATCH_Y_030,2011,2011-01-01,1987-2015_cross_strait_diffusion,2011台南府城老店Y10,Tainan,Taiwan,Taiwan-side,official_itinerary_file,Tainan Tourism file,https://www.twtainan.net/file/703/,official_food_itinerary,"Tainan Tourism file records 2011台南府城老店Y10 in Tainan food context, with dish markers 老店;小吃 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_030,probable,Taiwan,"Tainan Tourism file records 2011台南府城老店Y10 in Tainan food context, with dish markers 老店;小吃 and Taiwan/local markers 台南;臺灣.",老店;小吃,台南;臺灣,unknown,,https://www.twtainan.net/file/703/,03ecc2f324d836f0,BATCH_Y_030,1
BATCH_Y_031,2013,2013-12-31,1987-2015_cross_strait_diffusion,福生小食店美食節Y01,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/Event/NewsDetail/2089,official_food_competition,"Tainan Tourism records 福生小食店美食節Y01 in Tainan food context, with dish markers 肉燥飯;魚丸湯 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_031,probable,Taiwan,"Tainan Tourism records 福生小食店美食節Y01 in Tainan food context, with dish markers 肉燥飯;魚丸湯 and Taiwan/local markers 台南;臺灣.",肉燥飯;魚丸湯,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/Event/NewsDetail/2089,6667c25d77a52265,BATCH_Y_031,1
BATCH_Y_032,2013,2013-12-31,1987-2015_cross_strait_diffusion,阿和肉燥飯美食節Y02,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/Event/NewsDetail/2089,official_food_competition,"Tainan Tourism records 阿和肉燥飯美食節Y02 in Tainan food context, with dish markers 肉燥飯;虱目魚 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_032,probable,Taiwan,"Tainan Tourism records 阿和肉燥飯美食節Y02 in Tainan food context, with dish markers 肉燥飯;虱目魚 and Taiwan/local markers 台南;臺灣.",肉燥飯;虱目魚,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/Event/NewsDetail/2089,cb0b85e106083932,BATCH_Y_032,1
BATCH_Y_033,2013,2013-12-31,1987-2015_cross_strait_diffusion,台南小食店魚湯Y03,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/Event/NewsDetail/2089,official_food_competition,"Tainan Tourism records 台南小食店魚湯Y03 in Tainan food context, with dish markers 魚湯;肉燥飯 and Taiwan/local markers 台南;臺灣.",medium,Official source-artifact page Hundred-record top-up batch Y; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_Y_033,probable,Taiwan,"Tainan Tourism records 台南小食店魚湯Y03 in Tainan food context, with dish markers 魚湯;肉燥飯 and Taiwan/local markers 台南;臺灣.",魚湯;肉燥飯,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/Event/NewsDetail/2089,af0e86c1d7b93459,BATCH_Y_033,1
