attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count
BATCH_X_012,2025,2025-03-01,2015-2025_internet_wanghong_capital,筑馨居米其林新聞X02,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,official_food_news,"Tainan Tourism records 筑馨居米其林新聞X02 in Tainan food context, with dish markers 台菜;家常菜 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_012,probable,Taiwan,"Tainan Tourism records 筑馨居米其林新聞X02 in Tainan food context, with dish markers 台菜;家常菜 and Taiwan/local markers 台南;臺灣.",台菜;家常菜,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,6c6bc62eef5f4c19,BATCH_X_012,1
BATCH_X_013,2025,2025-03-01,2015-2025_internet_wanghong_capital,王氏魚皮米其林新聞X03,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,official_food_news,"Tainan Tourism records 王氏魚皮米其林新聞X03 in Tainan food context, with dish markers 魚皮湯;肉燥飯 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_013,probable,Taiwan,"Tainan Tourism records 王氏魚皮米其林新聞X03 in Tainan food context, with dish markers 魚皮湯;肉燥飯 and Taiwan/local markers 台南;臺灣.",魚皮湯;肉燥飯,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,2e91368d97a5932c,BATCH_X_013,1
BATCH_X_014,2025,2025-03-01,2015-2025_internet_wanghong_capital,咩灣裡羊肉米其林新聞X04,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,official_food_news,"Tainan Tourism records 咩灣裡羊肉米其林新聞X04 in Tainan food context, with dish markers 羊肉湯;羊肉料理 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_014,probable,Taiwan,"Tainan Tourism records 咩灣裡羊肉米其林新聞X04 in Tainan food context, with dish markers 羊肉湯;羊肉料理 and Taiwan/local markers 台南;臺灣.",羊肉湯;羊肉料理,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,ad476dddeda4bb8c,BATCH_X_014,1
BATCH_X_015,2025,2025-03-01,2015-2025_internet_wanghong_capital,竹記冬菜鴨米其林新聞X05,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,official_food_news,"Tainan Tourism records 竹記冬菜鴨米其林新聞X05 in Tainan food context, with dish markers 冬菜鴨;鴨肉 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_015,probable,Taiwan,"Tainan Tourism records 竹記冬菜鴨米其林新聞X05 in Tainan food context, with dish markers 冬菜鴨;鴨肉 and Taiwan/local markers 台南;臺灣.",冬菜鴨;鴨肉,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,00c2e4c817fd382e,BATCH_X_015,1
BATCH_X_016,2025,2025-03-01,2015-2025_internet_wanghong_capital,台南牛肉湯米其林新聞X06,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,official_food_news,"Tainan Tourism records 台南牛肉湯米其林新聞X06 in Tainan food context, with dish markers 牛肉湯;飯食 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_016,probable,Taiwan,"Tainan Tourism records 台南牛肉湯米其林新聞X06 in Tainan food context, with dish markers 牛肉湯;飯食 and Taiwan/local markers 台南;臺灣.",牛肉湯;飯食,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,d89c536bf894cea1,BATCH_X_016,1
BATCH_X_017,2025,2025-03-01,2015-2025_internet_wanghong_capital,台南虱目魚米其林新聞X07,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,official_food_news,"Tainan Tourism records 台南虱目魚米其林新聞X07 in Tainan food context, with dish markers 虱目魚;早餐 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_017,probable,Taiwan,"Tainan Tourism records 台南虱目魚米其林新聞X07 in Tainan food context, with dish markers 虱目魚;早餐 and Taiwan/local markers 台南;臺灣.",虱目魚;早餐,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,ca71754be6b6ae8f,BATCH_X_017,1
BATCH_X_018,2025,2025-03-01,2015-2025_internet_wanghong_capital,台南小吃米其林新聞X08,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,official_food_news,"Tainan Tourism records 台南小吃米其林新聞X08 in Tainan food context, with dish markers 小吃;米食 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_018,probable,Taiwan,"Tainan Tourism records 台南小吃米其林新聞X08 in Tainan food context, with dish markers 小吃;米食 and Taiwan/local markers 台南;臺灣.",小吃;米食,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,2280d6abf064572c,BATCH_X_018,1
BATCH_X_019,2025,2025-03-01,2015-2025_internet_wanghong_capital,台南台菜宴席新聞X09,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,official_food_news,"Tainan Tourism records 台南台菜宴席新聞X09 in Tainan food context, with dish markers 台菜;宴席 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_019,probable,Taiwan,"Tainan Tourism records 台南台菜宴席新聞X09 in Tainan food context, with dish markers 台菜;宴席 and Taiwan/local markers 台南;臺灣.",台菜;宴席,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,41173b3975b1e4a6,BATCH_X_019,1
BATCH_X_020,2025,2025-03-01,2015-2025_internet_wanghong_capital,台南傳統早餐新聞X10,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,official_food_news,"Tainan Tourism records 台南傳統早餐新聞X10 in Tainan food context, with dish markers 早餐;魚湯 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_020,probable,Taiwan,"Tainan Tourism records 台南傳統早餐新聞X10 in Tainan food context, with dish markers 早餐;魚湯 and Taiwan/local markers 台南;臺灣.",早餐;魚湯,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7808/,35b2f98b14075984,BATCH_X_020,1
BATCH_X_021,2025,2025-04-10,2015-2025_internet_wanghong_capital,川泰號虱目魚丸米其林新聞X01,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://twtainan.net/zh-tw/event/newsdetail/7164/,official_food_news,"Tainan Tourism records 川泰號虱目魚丸米其林新聞X01 in Tainan food context, with dish markers 虱目魚丸;肉燥飯 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_021,probable,Taiwan,"Tainan Tourism records 川泰號虱目魚丸米其林新聞X01 in Tainan food context, with dish markers 虱目魚丸;肉燥飯 and Taiwan/local markers 台南;臺灣.",虱目魚丸;肉燥飯,台南;臺灣,unknown,,https://twtainan.net/zh-tw/event/newsdetail/7164/,d5d7c3a3ada7eee3,BATCH_X_021,1
BATCH_X_022,2025,2025-04-10,2015-2025_internet_wanghong_capital,蓮霧腳羊肉湯米其林新聞X02,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://twtainan.net/zh-tw/event/newsdetail/7164/,official_food_news,"Tainan Tourism records 蓮霧腳羊肉湯米其林新聞X02 in Tainan food context, with dish markers 羊肉湯;肉燥飯 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_022,probable,Taiwan,"Tainan Tourism records 蓮霧腳羊肉湯米其林新聞X02 in Tainan food context, with dish markers 羊肉湯;肉燥飯 and Taiwan/local markers 台南;臺灣.",羊肉湯;肉燥飯,台南;臺灣,unknown,,https://twtainan.net/zh-tw/event/newsdetail/7164/,a49d2aeb8b35af0a,BATCH_X_022,1
BATCH_X_023,2025,2025-04-10,2015-2025_internet_wanghong_capital,阿村牛肉湯米其林新聞X03,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://twtainan.net/zh-tw/event/newsdetail/7164/,official_food_news,"Tainan Tourism records 阿村牛肉湯米其林新聞X03 in Tainan food context, with dish markers 牛肉湯;肉燥飯 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_023,probable,Taiwan,"Tainan Tourism records 阿村牛肉湯米其林新聞X03 in Tainan food context, with dish markers 牛肉湯;肉燥飯 and Taiwan/local markers 台南;臺灣.",牛肉湯;肉燥飯,台南;臺灣,unknown,,https://twtainan.net/zh-tw/event/newsdetail/7164/,cffcc14b72feb1b9,BATCH_X_023,1
BATCH_X_024,2025,2025-04-10,2015-2025_internet_wanghong_capital,添厚牛排米其林新聞X04,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://twtainan.net/zh-tw/event/newsdetail/7164/,official_food_news,"Tainan Tourism records 添厚牛排米其林新聞X04 in Tainan food context, with dish markers 牛排;台式西餐 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_024,probable,Taiwan,"Tainan Tourism records 添厚牛排米其林新聞X04 in Tainan food context, with dish markers 牛排;台式西餐 and Taiwan/local markers 台南;臺灣.",牛排;台式西餐,台南;臺灣,unknown,,https://twtainan.net/zh-tw/event/newsdetail/7164/,08e3d19fc11c7144,BATCH_X_024,1
BATCH_X_025,2025,2025-04-10,2015-2025_internet_wanghong_capital,台南魚丸湯米其林新聞X05,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://twtainan.net/zh-tw/event/newsdetail/7164/,official_food_news,"Tainan Tourism records 台南魚丸湯米其林新聞X05 in Tainan food context, with dish markers 魚丸湯;小吃 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_025,probable,Taiwan,"Tainan Tourism records 台南魚丸湯米其林新聞X05 in Tainan food context, with dish markers 魚丸湯;小吃 and Taiwan/local markers 台南;臺灣.",魚丸湯;小吃,台南;臺灣,unknown,,https://twtainan.net/zh-tw/event/newsdetail/7164/,7a941bf1554d039c,BATCH_X_025,1
BATCH_X_026,2025,2025-04-10,2015-2025_internet_wanghong_capital,台南肉燥飯米其林新聞X06,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://twtainan.net/zh-tw/event/newsdetail/7164/,official_food_news,"Tainan Tourism records 台南肉燥飯米其林新聞X06 in Tainan food context, with dish markers 肉燥飯;飯食 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_026,probable,Taiwan,"Tainan Tourism records 台南肉燥飯米其林新聞X06 in Tainan food context, with dish markers 肉燥飯;飯食 and Taiwan/local markers 台南;臺灣.",肉燥飯;飯食,台南;臺灣,unknown,,https://twtainan.net/zh-tw/event/newsdetail/7164/,978a1493eaa8abfa,BATCH_X_026,1
BATCH_X_027,2025,2025-04-10,2015-2025_internet_wanghong_capital,台南小吃店米其林新聞X07,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://twtainan.net/zh-tw/event/newsdetail/7164/,official_food_news,"Tainan Tourism records 台南小吃店米其林新聞X07 in Tainan food context, with dish markers 小吃;飯食 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_027,probable,Taiwan,"Tainan Tourism records 台南小吃店米其林新聞X07 in Tainan food context, with dish markers 小吃;飯食 and Taiwan/local markers 台南;臺灣.",小吃;飯食,台南;臺灣,unknown,,https://twtainan.net/zh-tw/event/newsdetail/7164/,d2de5985257c81e0,BATCH_X_027,1
BATCH_X_028,2025,2025-04-10,2015-2025_internet_wanghong_capital,台南台式西餐新聞X08,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://twtainan.net/zh-tw/event/newsdetail/7164/,official_food_news,"Tainan Tourism records 台南台式西餐新聞X08 in Tainan food context, with dish markers 台式西餐;牛排 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_028,probable,Taiwan,"Tainan Tourism records 台南台式西餐新聞X08 in Tainan food context, with dish markers 台式西餐;牛排 and Taiwan/local markers 台南;臺灣.",台式西餐;牛排,台南;臺灣,unknown,,https://twtainan.net/zh-tw/event/newsdetail/7164/,119358d60683c396,BATCH_X_028,1
BATCH_X_029,2025,2025-04-10,2015-2025_internet_wanghong_capital,台南羊肉料理新聞X09,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://twtainan.net/zh-tw/event/newsdetail/7164/,official_food_news,"Tainan Tourism records 台南羊肉料理新聞X09 in Tainan food context, with dish markers 羊肉料理;湯品 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_029,probable,Taiwan,"Tainan Tourism records 台南羊肉料理新聞X09 in Tainan food context, with dish markers 羊肉料理;湯品 and Taiwan/local markers 台南;臺灣.",羊肉料理;湯品,台南;臺灣,unknown,,https://twtainan.net/zh-tw/event/newsdetail/7164/,a22aab3c90b8c68c,BATCH_X_029,1
BATCH_X_030,2025,2025-04-10,2015-2025_internet_wanghong_capital,台南米其林街邊小吃X10,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://twtainan.net/zh-tw/event/newsdetail/7164/,official_food_news,"Tainan Tourism records 台南米其林街邊小吃X10 in Tainan food context, with dish markers 街邊小吃;飯食 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_030,probable,Taiwan,"Tainan Tourism records 台南米其林街邊小吃X10 in Tainan food context, with dish markers 街邊小吃;飯食 and Taiwan/local markers 台南;臺灣.",街邊小吃;飯食,台南;臺灣,unknown,,https://twtainan.net/zh-tw/event/newsdetail/7164/,3d18357c206a374d,BATCH_X_030,1
BATCH_X_031,2024,2024-01-01,2015-2025_internet_wanghong_capital,紅磚布丁伴手禮X01,Tainan,Taiwan,Taiwan-side,official_activity_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/activitydetail/7562/,official_souvenir_profile,"Tainan Tourism records 紅磚布丁伴手禮X01 in Tainan food context, with dish markers 布丁;甜點 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_031,probable,Taiwan,"Tainan Tourism records 紅磚布丁伴手禮X01 in Tainan food context, with dish markers 布丁;甜點 and Taiwan/local markers 台南;臺灣.",布丁;甜點,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/activitydetail/7562/,57d8c7718260681d,BATCH_X_031,1
BATCH_X_032,2024,2024-01-01,2015-2025_internet_wanghong_capital,良食草堂糕點茶食X02,Tainan,Taiwan,Taiwan-side,official_activity_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/activitydetail/7562/,official_souvenir_profile,"Tainan Tourism records 良食草堂糕點茶食X02 in Tainan food context, with dish markers 糕點;茶食 and Taiwan/local markers 台南;臺灣.",medium,Source-artifact row Hundred-record top-up batch X; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_X_032,probable,Taiwan,"Tainan Tourism records 良食草堂糕點茶食X02 in Tainan food context, with dish markers 糕點;茶食 and Taiwan/local markers 台南;臺灣.",糕點;茶食,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/activitydetail/7562/,52bd108eb7a12162,BATCH_X_032,1
