attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count
BATCH_Q_016,1994,1994-04-04,1987-2015_cross_strait_diffusion,Ficus Cafe free claypot Taiwan Porridge,Singapore,,Singapore,newspaper_archive,NewspaperSG The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19940404-1,newspaper_ad_buffet_marker,1994 Ficus Cafe advertisement calls Taiwan porridge a talked about buffet format,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_016,probable,Singapore,1994 Straits Times issue page advertises Ficus Cafe Taiwan Porridge with a complimentary claypot promotion,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19940404-1,,BATCH_Q_016,1
BATCH_Q_017,1994,1994-04-08,1987-2015_cross_strait_diffusion,Luna Coffee House Taiwan Porridge treats,Singapore,,Singapore,newspaper_archive,NewspaperSG The New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19940408-1,newspaper_ad_service_format,1994 Luna Coffee House advertisement offers Taiwan porridge as late night hunger food,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_017,probable,Singapore,1994 New Paper issue page advertises Porridge Treats with Taiwan Porridge at Luna Coffee House,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19940408-1,,BATCH_Q_017,1
BATCH_Q_018,1995,1995-01-06,1987-2015_cross_strait_diffusion,City Weekly Taiwan Porridge buffet,Singapore,,Singapore,newspaper_archive,NewspaperSG City Weekly,https://eresources.nlb.gov.sg/newspapers/digitised/issue/citywkly19950106-1,food_article_buffet_marker,1995 City Weekly item describes Taiwan porridge buffet dishes including braised pork,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_018,probable,Singapore,1995 City Weekly issue page has a Porridge buffet item for Taiwan porridge and accompanying dishes,Taiwan porridge;braised pork,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/citywkly19950106-1,,BATCH_Q_018,1
BATCH_Q_019,1995,1995-03-18,1987-2015_cross_strait_diffusion,All You Can Eat Taiwan Porridge daily,Singapore,,Singapore,newspaper_archive,NewspaperSG The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19950318-1,newspaper_ad_buffet_marker,1995 advertisement offers all you can eat Taiwan Porridge daily for lunch and dinner,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_019,probable,Singapore,1995 Straits Times issue page advertises all you can eat Taiwan Porridge with buffet dishes and side menu,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19950318-1,,BATCH_Q_019,1
BATCH_Q_020,1995,1995-08-04,1987-2015_cross_strait_diffusion,Taiwan Porridge daily lunch dinner,Singapore,,Singapore,newspaper_archive,NewspaperSG The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19950804-1,newspaper_ad_buffet_marker,1995 advertisement repeats daily lunch and dinner Taiwan Porridge format,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_020,probable,Singapore,1995 Straits Times issue page advertises all you can eat Taiwan Porridge for lunch and dinner,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19950804-1,,BATCH_Q_020,1
BATCH_Q_021,1995,1995-10-24,1987-2015_cross_strait_diffusion,Goldleaf Taiwan Porridge food trail,Singapore,,Singapore,newspaper_archive,NewspaperSG The New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19951024-1,food_article_brand_profile,1995 New Paper profile says Goldleaf Taiwan Porridge was established in 1971 and reputed for Taiwan porridge,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_021,probable,Singapore,1995 New Paper Food Trail article profiles Goldleaf Taiwan Porridge and its 1971 establishment claim,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19951024-1,,BATCH_Q_021,1
BATCH_Q_022,1995,1995-11-23,1987-2015_cross_strait_diffusion,Taiwan Porridge plus free speciality dish,Singapore,,Singapore,newspaper_archive,NewspaperSG The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19951123-1,newspaper_ad_buffet_marker,1995 advertisement offers all you can eat Taiwan Porridge plus a free speciality dish,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_022,probable,Singapore,1995 Straits Times issue page advertises Taiwan Porridge with buffet dishes and beverages,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19951123-1,,BATCH_Q_022,1
BATCH_Q_023,1996,1996-02-19,1987-2015_cross_strait_diffusion,Platform Taiwan Porridge House,Singapore,,Singapore,newspaper_archive,NewspaperSG The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19960219-1,newspaper_ad_store_marker,1996 advertisement names Platform Taiwan Porridge House as a restaurant format,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_023,probable,Singapore,1996 Straits Times issue page includes an advertisement for Platform Taiwan Porridge House,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19960219-1,,BATCH_Q_023,1
BATCH_Q_024,1996,1996-03-08,1987-2015_cross_strait_diffusion,Orchard Hotel Taiwan Porridge beefsteak promotion,Singapore,,Singapore,newspaper_archive,NewspaperSG The Business Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19960308-1,newspaper_ad_buffet_marker,1996 Orchard Hotel advertisement links Taiwan Porridge Buffet to complimentary beefsteak promotion,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_024,probable,Singapore,1996 Business Times issue page says every table at Taiwan Porridge Buffet receives Black Pepper Beefsteak,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19960308-1,,BATCH_Q_024,1
BATCH_Q_025,1996,1996-03-22,1987-2015_cross_strait_diffusion,Orchard Hotel Taiwan Porridge repeat promotion,Singapore,,Singapore,newspaper_archive,NewspaperSG The Business Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19960322-1,newspaper_ad_buffet_marker,1996 repeat Business Times advertisement keeps Taiwan Porridge Buffet visible in dining pages,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_025,probable,Singapore,1996 Business Times issue page repeats the Taiwan Porridge Buffet beefsteak promotion at Orchard Hotel,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19960322-1,,BATCH_Q_025,1
BATCH_Q_026,1996,1996-06-07,1987-2015_cross_strait_diffusion,Taiwan Porridge Buffet seven dish buffet,Singapore,,Singapore,newspaper_archive,NewspaperSG The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19960607-1,newspaper_ad_buffet_marker,1996 advertisement says Taiwan Porridge Buffet spread is hard to beat with seven dishes,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_026,probable,Singapore,1996 Straits Times issue page advertises a seven dish buffet and says Taiwan Porridge Buffet remains hard to beat,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19960607-1,,BATCH_Q_026,1
BATCH_Q_027,1996,1996-11-09,1987-2015_cross_strait_diffusion,Taiwan Porridge Buffet lunch and dinner,Singapore,,Singapore,newspaper_archive,NewspaperSG The New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19961109-1,newspaper_ad_buffet_marker,1996 New Paper advertisement promotes Taiwan Porridge Buffet for lunch and dinner,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_027,probable,Singapore,1996 New Paper issue page advertises Taiwan Porridge Buffet Lunch and Dinner with traditional condiments,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19961109-1,,BATCH_Q_027,1
BATCH_Q_028,1997,1997-11-08,1987-2015_cross_strait_diffusion,Kallang Taiwan porridge menu anecdote,Singapore,,Singapore,newspaper_archive,NewspaperSG The Business Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19971108-1,food_column_menu_reference,1997 Business Times column references a Taiwan porridge place in Kallang and menu wording,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_028,probable,Singapore,1997 Business Times item mentions a Taiwan porridge place in Kallang and a menu item called chicken balls in chilli,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19971108-1,,BATCH_Q_028,1
BATCH_Q_029,1998,1998-04-15,1987-2015_cross_strait_diffusion,Jadeleaf Taiwan Restaurant Taiwan Porridge,Singapore,,Singapore,newspaper_archive,NewspaperSG The New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19980415-1,newspaper_ad_store_marker,1998 Jadeleaf Taiwan Restaurant advertises dining Taiwan porridge and bubble tea promotion,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_029,probable,Singapore,1998 New Paper issue page advertises Jadeleaf Taiwan Restaurant and the whole new experience of dining Taiwan porridge,Taiwan porridge;bubble tea,Taiwan Restaurant;Taiwan cuisine,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19980415-1,,BATCH_Q_029,1
BATCH_Q_030,1999,1999-04-11,1987-2015_cross_strait_diffusion,New Taiwan Porridge Restaurant Amoy Street,Singapore,,Singapore,newspaper_archive,NewspaperSG The New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19990411-1,newspaper_ad_store_marker,1999 New Taiwan Porridge Restaurant advertisement anchors Amoy Street Taiwan porridge venue,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_030,probable,Singapore,1999 New Paper issue page advertises New Taiwan Porridge Restaurant at 110 Amoy Street with grilled pomfret reward,Taiwan porridge;grilled pomfret,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19990411-1,,BATCH_Q_030,1
BATCH_Q_031,2000,2000-03-30,1987-2015_cross_strait_diffusion,Coffee Lounge Taiwan Porridge specials,Singapore,,Singapore,newspaper_archive,NewspaperSG The New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20000330-1,newspaper_ad_buffet_marker,2000 Coffee Lounge advertisement calls its Taiwan porridge famous and town talk,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_031,probable,Singapore,2000 New Paper issue page advertises Taiwan Porridge Specials at the Coffee Lounge,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20000330-1,,BATCH_Q_031,1
BATCH_Q_032,2001,2001-05-25,1987-2015_cross_strait_diffusion,Off The Cuff Taiwan porridge context,Singapore,,Singapore,newspaper_archive,NewspaperSG The Business Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes20010525-1,food_article_context_reference,2001 Business Times restaurant review uses Taiwan porridge as known taste category in Singapore dining,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_032,probable,Singapore,2001 Business Times epicure article says diners had a taste for Taiwan porridge among familiar venues,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes20010525-1,,BATCH_Q_032,1
BATCH_Q_033,2001,2001-09-10,1987-2015_cross_strait_diffusion,Alstonia Leaf tasty Taiwan Porridge,Singapore,,Singapore,newspaper_archive,NewspaperSG The New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20010910-1,newspaper_ad_menu_marker,2001 Alstonia Leaf advertisement lists tasty Taiwan porridge and fresh seafood,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_033,probable,Singapore,2001 New Paper issue page advertises Alstonia Leaf Restaurant serving Tasty Taiwan Porridge and Fresh Seafood,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20010910-1,,BATCH_Q_033,1
BATCH_Q_034,2002,2002-05-06,1987-2015_cross_strait_diffusion,Goodwood reputation spillover Taiwan porridge,Singapore,,Singapore,newspaper_archive,NewspaperSG The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes20020506-1,food_article_reputation_marker,2002 Straits Times food item says Goodwood Park Taiwan porridge had built a reputation,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_034,probable,Singapore,2002 Straits Times Bites item contrasts York Hotel Teochew porridge with Goodwood Park Hotel Taiwan porridge reputation,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes20020506-1,,BATCH_Q_034,1
BATCH_Q_035,2003,2003-08-19,1987-2015_cross_strait_diffusion,Former Gold Leaf Taiwan Porridge site,Singapore,,Singapore,newspaper_archive,NewspaperSG Streats,https://eresources.nlb.gov.sg/newspapers/digitised/issue/streats20030819-1,newspaper_ad_place_memory,2003 Streats advertisement locates a restaurant at the former Gold Leaf Taiwan Porridge site,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_035,probable,Singapore,2003 Streats issue page says the advertised venue is located at former Gold Leaf Taiwan Porridge,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/streats20030819-1,,BATCH_Q_035,1
BATCH_Q_036,2004,2004-09-09,1987-2015_cross_strait_diffusion,Goodwood old recipe Taiwan Porridge,Singapore,,Singapore,newspaper_archive,NewspaperSG Streats,https://eresources.nlb.gov.sg/newspapers/digitised/issue/streats20040909-1,newspaper_ad_recipe_memory,2004 Goodwood advertisement says Taiwan Porridge is faithfully prepared to the recipe of old,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_036,probable,Singapore,2004 Streats issue page advertises Coffee Lounge Taiwan Porridge at Goodwood Park Hotel with old recipe language,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/streats20040909-1,,BATCH_Q_036,1
BATCH_Q_037,2005,2005-02-04,1987-2015_cross_strait_diffusion,Quality Hotel Taiwan Porridge dinner,Singapore,,Singapore,newspaper_archive,NewspaperSG Today,https://eresources.nlb.gov.sg/newspapers/digitised/issue/today20050204-1,newspaper_ad_buffet_marker,2005 Today advertisement lists all you can eat Taiwan Porridge dinner around Chinese New Year,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_037,probable,Singapore,2005 Today issue page advertises Quality Hotel Taiwan Porridge Dinner with rice buffet lunch and yu sheng context,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/today20050204-1,,BATCH_Q_037,1
BATCH_Q_038,2007,2007-06-14,1987-2015_cross_strait_diffusion,Oasis Taiwan Porridge closure article,Singapore,,Singapore,newspaper_archive,NewspaperSG Today,https://eresources.nlb.gov.sg/newspapers/digitised/issue/today20070614-1,newspaper_article_closure_memory,2007 Today article says Oasis Taiwan Porridge had stood for thirty four years by the waterfront,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_038,probable,Singapore,2007 Today article An Oasis No More reports the closure of Oasis Taiwan Porridge after thirty four years,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/today20070614-1,,BATCH_Q_038,1
BATCH_Q_039,2007,2007-06-15,1987-2015_cross_strait_diffusion,Queens Brasserie Taiwan Porridge buffet,Singapore,,Singapore,newspaper_archive,NewspaperSG The New Paper,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20070615-1,newspaper_ad_buffet_marker,2007 Queen Brasserie advertisement offers Taiwan Porridge Buffet as weekday dinner format,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_039,probable,Singapore,2007 New Paper issue page advertises Queen Brasserie Taiwan Porridge Buffet for adults and children,Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper20070615-1,,BATCH_Q_039,1
