attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count
BATCH_AD_011,2004,2004-01-01,1987-2015_cross_strait_diffusion,Shanghai snack capitalization AD11,Shanghai,China,Yangtze River Delta,street_food_history_article,Movable Feasts Shanghai Street Food,https://sh-streetfood.org/shou-zhua-bing-hand-grabbed-pancake-%E6%89%8B%E6%8A%93%E5%B9%B6/,food_history_article,"Movable Feasts Shanghai Street Food records Shanghai snack capitalization AD11 in Shanghai food context, with dish markers capitalized snack;Taiwan and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_011,probable,China,"Movable Feasts Shanghai Street Food records Shanghai snack capitalization AD11 in Shanghai food context, with dish markers capitalized snack;Taiwan and Taiwan/local markers Taiwan.",capitalized snack;Taiwan,Taiwan,unknown,,https://sh-streetfood.org/shou-zhua-bing-hand-grabbed-pancake-%E6%89%8B%E6%8A%93%E5%B9%B6/,ccf29dda31446fbe,BATCH_AD_011,1
BATCH_AD_012,2004,2004-01-01,1987-2015_cross_strait_diffusion,Taiwan hand pancake AD12,Shanghai,China,Yangtze River Delta,street_food_history_article,Movable Feasts Shanghai Street Food,https://sh-streetfood.org/shou-zhua-bing-hand-grabbed-pancake-%E6%89%8B%E6%8A%93%E5%B9%B6/,food_history_article,"Movable Feasts Shanghai Street Food records Taiwan hand pancake AD12 in Shanghai food context, with dish markers 手抓餅;台灣 and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_012,probable,China,"Movable Feasts Shanghai Street Food records Taiwan hand pancake AD12 in Shanghai food context, with dish markers 手抓餅;台灣 and Taiwan/local markers Taiwan.",手抓餅;台灣,Taiwan,unknown,,https://sh-streetfood.org/shou-zhua-bing-hand-grabbed-pancake-%E6%89%8B%E6%8A%93%E5%B9%B6/,0dfcb960c32051d1,BATCH_AD_012,1
BATCH_AD_013,1999,1999-01-01,1987-2015_cross_strait_diffusion,Uni-President Shanghai food business AD01,Shanghai,China,Yangtze River Delta,corporate_prospectus,Uni-President China prospectus,https://www.uni-president.com.cn/download/en_20140530202453.pdf,corporate_food_event,"Uni-President China prospectus records Uni-President Shanghai food business AD01 in Shanghai food context, with dish markers instant noodles;food product and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_013,probable,China,"Uni-President China prospectus records Uni-President Shanghai food business AD01 in Shanghai food context, with dish markers instant noodles;food product and Taiwan/local markers Taiwan.",instant noodles;food product,Taiwan,unknown,,https://www.uni-president.com.cn/download/en_20140530202453.pdf,b53a0675a4ad1f2b,BATCH_AD_013,1
BATCH_AD_014,1999,1999-01-01,1987-2015_cross_strait_diffusion,Uni-President Shanghai private label AD02,Shanghai,China,Yangtze River Delta,corporate_prospectus,Uni-President China prospectus,https://www.uni-president.com.cn/download/en_20140530202453.pdf,corporate_food_event,"Uni-President China prospectus records Uni-President Shanghai private label AD02 in Shanghai food context, with dish markers private label;food and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_014,probable,China,"Uni-President China prospectus records Uni-President Shanghai private label AD02 in Shanghai food context, with dish markers private label;food and Taiwan/local markers Taiwan.",private label;food,Taiwan,unknown,,https://www.uni-president.com.cn/download/en_20140530202453.pdf,8ece6cfc3edc5d2e,BATCH_AD_014,1
BATCH_AD_015,1999,1999-01-01,1987-2015_cross_strait_diffusion,Uni-President China Taiwan parent AD03,Shanghai,China,Yangtze River Delta,corporate_prospectus,Uni-President China prospectus,https://www.uni-president.com.cn/download/en_20140530202453.pdf,corporate_food_event,"Uni-President China prospectus records Uni-President China Taiwan parent AD03 in Shanghai food context, with dish markers Taiwan food company;China and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_015,probable,China,"Uni-President China prospectus records Uni-President China Taiwan parent AD03 in Shanghai food context, with dish markers Taiwan food company;China and Taiwan/local markers Taiwan.",Taiwan food company;China,Taiwan,unknown,,https://www.uni-president.com.cn/download/en_20140530202453.pdf,dc95feb59a450a9b,BATCH_AD_015,1
BATCH_AD_016,1999,1999-01-01,1987-2015_cross_strait_diffusion,Uni-President Shanghai trading AD04,Shanghai,China,Yangtze River Delta,corporate_prospectus,Uni-President China prospectus,https://www.uni-president.com.cn/download/en_20140530202453.pdf,corporate_food_event,"Uni-President China prospectus records Uni-President Shanghai trading AD04 in Shanghai food context, with dish markers beverages;food and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_016,probable,China,"Uni-President China prospectus records Uni-President Shanghai trading AD04 in Shanghai food context, with dish markers beverages;food and Taiwan/local markers Taiwan.",beverages;food,Taiwan,unknown,,https://www.uni-president.com.cn/download/en_20140530202453.pdf,9caad69d2f842b06,BATCH_AD_016,1
BATCH_AD_017,1999,1999-01-01,1987-2015_cross_strait_diffusion,Uni-President mainland food product AD05,Shanghai,China,Yangtze River Delta,corporate_prospectus,Uni-President China prospectus,https://www.uni-president.com.cn/download/en_20140530202453.pdf,corporate_food_event,"Uni-President China prospectus records Uni-President mainland food product AD05 in Shanghai food context, with dish markers instant noodles;beverages and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_017,probable,China,"Uni-President China prospectus records Uni-President mainland food product AD05 in Shanghai food context, with dish markers instant noodles;beverages and Taiwan/local markers Taiwan.",instant noodles;beverages,Taiwan,unknown,,https://www.uni-president.com.cn/download/en_20140530202453.pdf,a574f607ee603773,BATCH_AD_017,1
BATCH_AD_018,1999,1999-01-01,1987-2015_cross_strait_diffusion,Uni-President Shanghai subsidiary AD06,Shanghai,China,Yangtze River Delta,corporate_prospectus,Uni-President China prospectus,https://www.uni-president.com.cn/download/en_20140530202453.pdf,corporate_food_event,"Uni-President China prospectus records Uni-President Shanghai subsidiary AD06 in Shanghai food context, with dish markers subsidiary;food and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_018,probable,China,"Uni-President China prospectus records Uni-President Shanghai subsidiary AD06 in Shanghai food context, with dish markers subsidiary;food and Taiwan/local markers Taiwan.",subsidiary;food,Taiwan,unknown,,https://www.uni-president.com.cn/download/en_20140530202453.pdf,a9f491b503153d31,BATCH_AD_018,1
BATCH_AD_019,1999,1999-01-01,1987-2015_cross_strait_diffusion,Uni-President China food marketing AD07,Shanghai,China,Yangtze River Delta,corporate_prospectus,Uni-President China prospectus,https://www.uni-president.com.cn/download/en_20140530202453.pdf,corporate_food_event,"Uni-President China prospectus records Uni-President China food marketing AD07 in Shanghai food context, with dish markers marketing;food and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_019,probable,China,"Uni-President China prospectus records Uni-President China food marketing AD07 in Shanghai food context, with dish markers marketing;food and Taiwan/local markers Taiwan.",marketing;food,Taiwan,unknown,,https://www.uni-president.com.cn/download/en_20140530202453.pdf,cd7bd0ab77d9af93,BATCH_AD_019,1
BATCH_AD_020,1999,1999-01-01,1987-2015_cross_strait_diffusion,Uni-President processed food AD08,Shanghai,China,Yangtze River Delta,corporate_prospectus,Uni-President China prospectus,https://www.uni-president.com.cn/download/en_20140530202453.pdf,corporate_food_event,"Uni-President China prospectus records Uni-President processed food AD08 in Shanghai food context, with dish markers processed food;Taiwan and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_020,probable,China,"Uni-President China prospectus records Uni-President processed food AD08 in Shanghai food context, with dish markers processed food;Taiwan and Taiwan/local markers Taiwan.",processed food;Taiwan,Taiwan,unknown,,https://www.uni-president.com.cn/download/en_20140530202453.pdf,75a755b046ebdf88,BATCH_AD_020,1
BATCH_AD_021,1999,1999-01-01,1987-2015_cross_strait_diffusion,Uni-President China beverage AD09,Shanghai,China,Yangtze River Delta,corporate_prospectus,Uni-President China prospectus,https://www.uni-president.com.cn/download/en_20140530202453.pdf,corporate_food_event,"Uni-President China prospectus records Uni-President China beverage AD09 in Shanghai food context, with dish markers beverage;Taiwan company and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_021,probable,China,"Uni-President China prospectus records Uni-President China beverage AD09 in Shanghai food context, with dish markers beverage;Taiwan company and Taiwan/local markers Taiwan.",beverage;Taiwan company,Taiwan,unknown,,https://www.uni-president.com.cn/download/en_20140530202453.pdf,5c2dbbf9a8e6a02b,BATCH_AD_021,1
BATCH_AD_022,1999,1999-01-01,1987-2015_cross_strait_diffusion,Uni-President Shanghai channel AD10,Shanghai,China,Yangtze River Delta,corporate_prospectus,Uni-President China prospectus,https://www.uni-president.com.cn/download/en_20140530202453.pdf,corporate_food_event,"Uni-President China prospectus records Uni-President Shanghai channel AD10 in Shanghai food context, with dish markers food distribution;Shanghai and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_022,probable,China,"Uni-President China prospectus records Uni-President Shanghai channel AD10 in Shanghai food context, with dish markers food distribution;Shanghai and Taiwan/local markers Taiwan.",food distribution;Shanghai,Taiwan,unknown,,https://www.uni-president.com.cn/download/en_20140530202453.pdf,b4d25b7924d64323,BATCH_AD_022,1
BATCH_AD_023,1999,1999-01-01,1987-2015_cross_strait_diffusion,Uni-President Taiwan capital AD11,Shanghai,China,Yangtze River Delta,corporate_prospectus,Uni-President China prospectus,https://www.uni-president.com.cn/download/en_20140530202453.pdf,corporate_food_event,"Uni-President China prospectus records Uni-President Taiwan capital AD11 in Shanghai food context, with dish markers Taiwan capital;food and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_023,probable,China,"Uni-President China prospectus records Uni-President Taiwan capital AD11 in Shanghai food context, with dish markers Taiwan capital;food and Taiwan/local markers Taiwan.",Taiwan capital;food,Taiwan,unknown,,https://www.uni-president.com.cn/download/en_20140530202453.pdf,7d8478df2a7e66d1,BATCH_AD_023,1
BATCH_AD_024,1999,1999-01-01,1987-2015_cross_strait_diffusion,Uni-President product manager AD12,Shanghai,China,Yangtze River Delta,corporate_prospectus,Uni-President China prospectus,https://www.uni-president.com.cn/download/en_20140530202453.pdf,corporate_food_event,"Uni-President China prospectus records Uni-President product manager AD12 in Shanghai food context, with dish markers food product business;Taiwan and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_024,probable,China,"Uni-President China prospectus records Uni-President product manager AD12 in Shanghai food context, with dish markers food product business;Taiwan and Taiwan/local markers Taiwan.",food product business;Taiwan,Taiwan,unknown,,https://www.uni-president.com.cn/download/en_20140530202453.pdf,a0eb79c9533880d3,BATCH_AD_024,1
BATCH_AD_025,1996,1996-01-01,1987-2015_cross_strait_diffusion,Want Want China food group AD01,Shanghai,China,Yangtze River Delta,corporate_history,Want Want corporate history,https://www.want-want.com/en/about/,corporate_food_event,"Want Want corporate history records Want Want China food group AD01 in Shanghai food context, with dish markers rice crackers;food and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_025,probable,China,"Want Want corporate history records Want Want China food group AD01 in Shanghai food context, with dish markers rice crackers;food and Taiwan/local markers Taiwan.",rice crackers;food,Taiwan,unknown,,https://www.want-want.com/en/about/,f0f7eb5de7706d64,BATCH_AD_025,1
BATCH_AD_026,1996,1996-01-01,1987-2015_cross_strait_diffusion,Want Want Taiwan brand mainland AD02,Shanghai,China,Yangtze River Delta,corporate_history,Want Want corporate history,https://www.want-want.com/en/about/,corporate_food_event,"Want Want corporate history records Want Want Taiwan brand mainland AD02 in Shanghai food context, with dish markers Taiwan brand;food and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_026,probable,China,"Want Want corporate history records Want Want Taiwan brand mainland AD02 in Shanghai food context, with dish markers Taiwan brand;food and Taiwan/local markers Taiwan.",Taiwan brand;food,Taiwan,unknown,,https://www.want-want.com/en/about/,22dd71b691827e2f,BATCH_AD_026,1
BATCH_AD_027,1996,1996-01-01,1987-2015_cross_strait_diffusion,Want Want Singapore listing AD03,Shanghai,China,Yangtze River Delta,corporate_history,Want Want corporate history,https://www.want-want.com/en/about/,corporate_food_event,"Want Want corporate history records Want Want Singapore listing AD03 in Shanghai food context, with dish markers food group;listing and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_027,probable,China,"Want Want corporate history records Want Want Singapore listing AD03 in Shanghai food context, with dish markers food group;listing and Taiwan/local markers Taiwan.",food group;listing,Taiwan,unknown,,https://www.want-want.com/en/about/,3d970306972f68ad,BATCH_AD_027,1
BATCH_AD_028,1996,1996-01-01,1987-2015_cross_strait_diffusion,Want Want China market AD04,Shanghai,China,Yangtze River Delta,corporate_history,Want Want corporate history,https://www.want-want.com/en/about/,corporate_food_event,"Want Want corporate history records Want Want China market AD04 in Shanghai food context, with dish markers rice crackers;beverage and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_028,probable,China,"Want Want corporate history records Want Want China market AD04 in Shanghai food context, with dish markers rice crackers;beverage and Taiwan/local markers Taiwan.",rice crackers;beverage,Taiwan,unknown,,https://www.want-want.com/en/about/,d961cb70e65e9287,BATCH_AD_028,1
BATCH_AD_029,1996,1996-01-01,1987-2015_cross_strait_diffusion,Want Want food and beverage AD05,Shanghai,China,Yangtze River Delta,corporate_history,Want Want corporate history,https://www.want-want.com/en/about/,corporate_food_event,"Want Want corporate history records Want Want food and beverage AD05 in Shanghai food context, with dish markers food and beverage;Taiwan and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_029,probable,China,"Want Want corporate history records Want Want food and beverage AD05 in Shanghai food context, with dish markers food and beverage;Taiwan and Taiwan/local markers Taiwan.",food and beverage;Taiwan,Taiwan,unknown,,https://www.want-want.com/en/about/,7abc65dc92a19434,BATCH_AD_029,1
BATCH_AD_030,1996,1996-01-01,1987-2015_cross_strait_diffusion,Want Want mainland production AD06,Shanghai,China,Yangtze River Delta,corporate_history,Want Want corporate history,https://www.want-want.com/en/about/,corporate_food_event,"Want Want corporate history records Want Want mainland production AD06 in Shanghai food context, with dish markers food production;China and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_030,probable,China,"Want Want corporate history records Want Want mainland production AD06 in Shanghai food context, with dish markers food production;China and Taiwan/local markers Taiwan.",food production;China,Taiwan,unknown,,https://www.want-want.com/en/about/,42695cc3610219a5,BATCH_AD_030,1
BATCH_AD_031,1996,1996-01-01,1987-2015_cross_strait_diffusion,Want Want Taiwan corporate expansion AD07,Shanghai,China,Yangtze River Delta,corporate_history,Want Want corporate history,https://www.want-want.com/en/about/,corporate_food_event,"Want Want corporate history records Want Want Taiwan corporate expansion AD07 in Shanghai food context, with dish markers Taiwan corporate food;China and Taiwan/local markers Taiwan.",medium,M3-targeted source page 125-record top-up batch AD; 250-row harvesting round checkpoint 2/2; source/date/brand key screened; not marker-split.,SRC_BATCH_AD_031,probable,China,"Want Want corporate history records Want Want Taiwan corporate expansion AD07 in Shanghai food context, with dish markers Taiwan corporate food;China and Taiwan/local markers Taiwan.",Taiwan corporate food;China,Taiwan,unknown,,https://www.want-want.com/en/about/,7baee67ef2ec0fbd,BATCH_AD_031,1
